,combo,target_feature,before_rmse,before_r2,before_mape,after_rmse,after_r2,after_mape,n_worst_trees
10292,"(11, 47, 29)",product_titer,5682300.982022674,-298.2944898748415,656.89864176603,3504760.4814851726,-183.60048205088597,595.1418286075404,20
10293,"(11, 47, 29)",product_titer,5682300.982022674,-298.2944898748415,656.89864176603,3222719.7841586815,-168.74501647499724,566.1627578880116,25
10294,"(11, 47, 29)",product_titer,5682300.982022674,-298.2944898748415,656.89864176603,2952208.183060591,-154.49680401458298,565.5392004403999,30
10295,"(11, 47, 29)",production_rate,1499.8598348451055,-95.93095080455502,1525.3944852841853,1074.6592554424305,-68.45165208168112,1193.9899304754604,10
10296,"(11, 47, 29)",production_rate,1499.8598348451055,-95.93095080455502,1525.3944852841853,913.4549164987728,-58.033552013522275,1030.5518743746393,15
10297,"(11, 47, 29)",production_rate,1499.8598348451055,-95.93095080455502,1525.3944852841853,777.9719606415524,-49.27773935426258,862.8584469754121,20
10298,"(11, 47, 29)",production_rate,1499.8598348451055,-95.93095080455502,1525.3944852841853,676.8833947111646,-42.744721679238715,701.7718754424656,25
10299,"(11, 47, 29)",production_rate,1499.8598348451055,-95.93095080455502,1525.3944852841853,586.4294562709359,-36.89898459545747,548.0265413155747,30
10300,"(11, 49, 53)",OD,10.838925496207334,0.24689683462004508,0.6395520273016727,10.598465768125369,0.26360430091163445,0.6478992395190394,10
10301,"(11, 49, 53)",OD,10.838925496207334,0.24689683462004508,0.6395520273016727,10.720964249532402,0.25509294117084125,0.6439396263792515,15
10302,"(11, 49, 53)",OD,10.838925496207334,0.24689683462004508,0.6395520273016727,10.679336863622414,0.25798526809995204,0.6522974129645785,20
10303,"(11, 49, 53)",OD,10.838925496207334,0.24689683462004508,0.6395520273016727,10.696817792695915,0.2567706695658405,0.660581123568992,25
10304,"(11, 49, 53)",OD,10.838925496207334,0.24689683462004508,0.6395520273016727,10.731503138653471,0.25436068493756037,0.6454209713644379,30
10305,"(11, 49, 53)",growth_rate,0.03093117179041791,-0.33613136182993153,0.7927430951321411,0.030709684434953526,-0.32656379019410964,0.8028881008372416,10
10306,"(11, 49, 53)",growth_rate,0.03093117179041791,-0.33613136182993153,0.7927430951321411,0.03078633583317962,-0.32987489453221697,0.8014589146430986,15
10307,"(11, 49, 53)",growth_rate,0.03093117179041791,-0.33613136182993153,0.7927430951321411,0.030854828402271595,-0.332833562578684,0.8012818496146968,20
10308,"(11, 49, 53)",growth_rate,0.03093117179041791,-0.33613136182993153,0.7927430951321411,0.030940016387981602,-0.33651342120575123,0.8007262018507498,25
10309,"(11, 49, 53)",growth_rate,0.03093117179041791,-0.33613136182993153,0.7927430951321411,0.031066619642528364,-0.3419822918989095,0.8007931427996173,30
10310,"(11, 49, 53)",product_titer,4497863.767683801,-186.44804125956588,6487604716849897.0,2819318.94515294,-116.49484672076795,9836295444108604.0,10
10311,"(11, 49, 53)",product_titer,4497863.767683801,-186.44804125956588,6487604716849897.0,2296931.542345997,-94.72440179569676,1.264110927801252e+16,15
10312,"(11, 49, 53)",product_titer,4497863.767683801,-186.44804125956588,6487604716849897.0,1864206.1922966696,-76.69061432243228,1.5353890461349356e+16,20
10313,"(11, 49, 53)",product_titer,4497863.767683801,-186.44804125956588,6487604716849897.0,1619647.4797936454,-66.49865342734724,1.878541557811781e+16,25
10314,"(11, 49, 53)",product_titer,4497863.767683801,-186.44804125956588,6487604716849897.0,1419186.997305486,-58.14448203995927,2.1613991586419268e+16,30
10315,"(11, 49, 53)",production_rate,566.9837595666953,-36.85695553803664,24099989811158.855,378.0322717993633,-24.24084802074129,22923967402074.066,10
10316,"(11, 49, 53)",production_rate,566.9837595666953,-36.85695553803664,24099989811158.855,316.7148282469594,-20.146741804994615,21684705017341.746,15
10317,"(11, 49, 53)",production_rate,566.9837595666953,-36.85695553803664,24099989811158.855,265.9830803154533,-16.759432215602416,22545607450187.04,20
10318,"(11, 49, 53)",production_rate,566.9837595666953,-36.85695553803664,24099989811158.855,222.37063910048943,-13.84747182851498,22574399387401.812,25
10319,"(11, 49, 53)",production_rate,566.9837595666953,-36.85695553803664,24099989811158.855,188.5856446539291,-11.591680527554802,24584537874304.07,30
10320,"(11, 49, 55)",OD,10.242323252648509,0.3459088939595478,0.627948065748826,9.800889448500255,0.37409956106471964,0.5985671394612565,10
10321,"(11, 49, 55)",OD,10.242323252648509,0.3459088939595478,0.627948065748826,9.711274706014382,0.37982250151330954,0.582424339896533,15
10322,"(11, 49, 55)",OD,10.242323252648509,0.3459088939595478,0.627948065748826,9.650229792194233,0.38372092711596184,0.5852867392285849,20
10323,"(11, 49, 55)",OD,10.242323252648509,0.3459088939595478,0.627948065748826,9.59550528527176,0.38721572144899397,0.5792849684277711,25
10324,"(11, 49, 55)",OD,10.242323252648509,0.3459088939595478,0.627948065748826,9.549723592075525,0.3901394134278998,0.5610371748184777,30
10325,"(11, 49, 55)",growth_rate,0.036661038235029954,-0.6470552893163348,0.5364916897671322,0.035671516456096584,-0.6025994539568051,0.5265565798713429,10
10326,"(11, 49, 55)",growth_rate,0.036661038235029954,-0.6470552893163348,0.5364916897671322,0.03539944602358717,-0.5903762582562797,0.5240663619780779,15
10327,"(11, 49, 55)",growth_rate,0.036661038235029954,-0.6470552893163348,0.5364916897671322,0.035212459539523386,-0.5819755938879247,0.5204211262059552,20
10328,"(11, 49, 55)",growth_rate,0.036661038235029954,-0.6470552893163348,0.5364916897671322,0.03567756880754075,-0.602871365444827,0.5199027540451107,25
10329,"(11, 49, 55)",growth_rate,0.036661038235029954,-0.6470552893163348,0.5364916897671322,0.03600828634253518,-0.6177293752423172,0.519714129770663,30
10330,"(11, 49, 55)",product_titer,6253320.7885673465,-4.251845576787921,1.0325996354727022e+17,5622722.18485745,-3.722237933169625,7.36906955886887e+16,10
10331,"(11, 49, 55)",product_titer,6253320.7885673465,-4.251845576787921,1.0325996354727022e+17,5475274.05682322,-3.598403761662226,7.364206776733637e+16,15
10332,"(11, 49, 55)",product_titer,6253320.7885673465,-4.251845576787921,1.0325996354727022e+17,5432970.4383537425,-3.5628751075194165,6.195926666164986e+16,20
10333,"(11, 49, 55)",product_titer,6253320.7885673465,-4.251845576787921,1.0325996354727022e+17,5406553.087916898,-3.5406885206269214,5.266935267524378e+16,25
10334,"(11, 49, 55)",product_titer,6253320.7885673465,-4.251845576787921,1.0325996354727022e+17,5398888.039264311,-3.534251036732676,4.0450489779719064e+16,30
10335,"(11, 49, 55)",production_rate,3334.776904346195,-13.251984200718518,3538389251662843.5,3203.953247378803,-12.692877326207812,3355335637592652.0,10
10336,"(11, 49, 55)",production_rate,3334.776904346195,-13.251984200718518,3538389251662843.5,3142.7318709775855,-12.431232810174597,3264125094576715.5,15
10337,"(11, 49, 55)",production_rate,3334.776904346195,-13.251984200718518,3538389251662843.5,3082.705339310731,-12.174694755162587,3176456708571118.5,20
10338,"(11, 49, 55)",production_rate,3334.776904346195,-13.251984200718518,3538389251662843.5,3023.088304727113,-11.919906786026768,3085288334091104.0,25
10339,"(11, 49, 55)",production_rate,3334.776904346195,-13.251984200718518,3538389251662843.5,2964.993566594124,-11.671624722858715,3001035599488078.0,30
10340,"(11, 49, 43)",OD,20.19507510246336,-0.3103852738552333,0.598880562485654,18.84433568265489,-0.22274068548146286,0.5930537907330174,10
10341,"(11, 49, 43)",OD,20.19507510246336,-0.3103852738552333,0.598880562485654,18.50947835306043,-0.20101300626676433,0.577871076316616,15
10342,"(11, 49, 43)",OD,20.19507510246336,-0.3103852738552333,0.598880562485654,18.573612539326774,-0.205174441310096,0.5737271327813748,20
10343,"(11, 49, 43)",OD,20.19507510246336,-0.3103852738552333,0.598880562485654,18.579190996455758,-0.20553640718720056,0.5635479961559062,25
10344,"(11, 49, 43)",OD,20.19507510246336,-0.3103852738552333,0.598880562485654,18.705032904212896,-0.213701832763592,0.5577565739891739,30
10345,"(11, 49, 43)",growth_rate,0.04104964603188828,-0.8643576351827331,0.4779880538936957,0.04011352782556052,-0.8218418209405112,0.46330462249996207,10
10346,"(11, 49, 43)",growth_rate,0.04104964603188828,-0.8643576351827331,0.4779880538936957,0.03955397425713826,-0.7964284966265478,0.4549635807354461,15
10347,"(11, 49, 43)",growth_rate,0.04104964603188828,-0.8643576351827331,0.4779880538936957,0.03919415917437593,-0.780086723635844,0.4491856558121456,20
10348,"(11, 49, 43)",growth_rate,0.04104964603188828,-0.8643576351827331,0.4779880538936957,0.03894540125914662,-0.7687888498804984,0.44477861517135925,25
10349,"(11, 49, 43)",growth_rate,0.04104964603188828,-0.8643576351827331,0.4779880538936957,0.0390758700779206,-0.7747143708519968,0.4461796203072528,30
10350,"(11, 49, 43)",product_titer,3815568.2631519325,-183.51162812300572,6060457903425256.0,2525404.1359819574,-121.12241969265197,6094216828364062.0,10
10351,"(11, 49, 43)",product_titer,3815568.2631519325,-183.51162812300572,6060457903425256.0,2106484.334688692,-100.86447401885744,6057080522790109.0,15
10352,"(11, 49, 43)",product_titer,3815568.2631519325,-183.51162812300572,6060457903425256.0,1824408.7023625413,-87.22398049736807,5971388404605565.0,20
10353,"(11, 49, 43)",product_titer,3815568.2631519325,-183.51162812300572,6060457903425256.0,1623309.0749606143,-77.49929020019913,5809546395541251.0,25
10354,"(11, 49, 43)",product_titer,3815568.2631519325,-183.51162812300572,6060457903425256.0,1536641.705424333,-73.30826638529098,5710570676139588.0,30
10355,"(11, 49, 43)",production_rate,603.275649566514,-37.30490941632905,18090701659126.027,469.4844687140771,-28.80985567607155,27038948116720.09,10
10356,"(11, 49, 43)",production_rate,603.275649566514,-37.30490941632905,18090701659126.027,448.81636734636174,-27.49753725037889,26927044801416.934,15
10357,"(11, 49, 43)",production_rate,603.275649566514,-37.30490941632905,18090701659126.027,423.2109190336398,-25.871722618397513,26355273695010.863,20
10358,"(11, 49, 43)",production_rate,603.275649566514,-37.30490941632905,18090701659126.027,404.8251737032307,-24.70432209437658,29451605047979.12,25
10359,"(11, 49, 43)",production_rate,603.275649566514,-37.30490941632905,18090701659126.027,392.40914702611576,-23.915968084863096,39529242067723.48,30
10360,"(11, 49, 38)",OD,12.170266664495983,0.216596256413785,0.752276132531837,11.37603482631781,0.2677211998892869,0.7330204216567796,10
10361,"(11, 49, 38)",OD,12.170266664495983,0.216596256413785,0.752276132531837,11.118631179275408,0.28429035044816775,0.7317343255109506,15
10362,"(11, 49, 38)",OD,12.170266664495983,0.216596256413785,0.752276132531837,10.885785809890546,0.2992786772516356,0.72519919070773,20
10363,"(11, 49, 38)",OD,12.170266664495983,0.216596256413785,0.752276132531837,10.835972244540205,0.3024851915090987,0.7315302974244747,25
10364,"(11, 49, 38)",OD,12.170266664495983,0.216596256413785,0.752276132531837,10.779755136118489,0.3061039037694999,0.735764591798535,30
10365,"(11, 49, 38)",growth_rate,0.03761435596963373,-0.6943058456528468,0.4596506344801466,0.03682396642994824,-0.6587034384625416,0.4503843152258108,10
10366,"(11, 49, 38)",growth_rate,0.03761435596963373,-0.6943058456528468,0.4596506344801466,0.03708113902447866,-0.6702875535968367,0.45459094138506406,15
10367,"(11, 49, 38)",growth_rate,0.03761435596963373,-0.6943058456528468,0.4596506344801466,0.037601481057512896,-0.6937259064698866,0.46147632123307863,20
10368,"(11, 49, 38)",growth_rate,0.03761435596963373,-0.6943058456528468,0.4596506344801466,0.0381376819919344,-0.717878609718835,0.46832731140397343,25
10369,"(11, 49, 38)",growth_rate,0.03761435596963373,-0.6943058456528468,0.4596506344801466,0.038575405114991315,-0.737595465877996,0.47420159926219985,30
10370,"(11, 49, 38)",product_titer,6711726.189125548,-160.49617550750352,3.530846365688284e+16,5372912.483847243,-128.28191541599548,3.4670561494278228e+16,10
10371,"(11, 49, 38)",product_titer,6711726.189125548,-160.49617550750352,3.530846365688284e+16,4887954.682650909,-116.61296051991681,3.4569655152832336e+16,15
10372,"(11, 49, 38)",product_titer,6711726.189125548,-160.49617550750352,3.530846365688284e+16,4539808.421995118,-108.23593678133759,3.2477507256142364e+16,20
10373,"(11, 49, 38)",product_titer,6711726.189125548,-160.49617550750352,3.530846365688284e+16,4202710.799111505,-100.1247630930279,2.8649872223047056e+16,25
10374,"(11, 49, 38)",product_titer,6711726.189125548,-160.49617550750352,3.530846365688284e+16,3905658.593736043,-92.97715400671967,2.8387366257074468e+16,30
10375,"(11, 49, 38)",production_rate,1245.750622482984,-74.59256788628784,1084634286227275.5,746.6400768644831,-44.30637165928652,856866630123605.4,10
10376,"(11, 49, 38)",production_rate,1245.750622482984,-74.59256788628784,1084634286227275.5,619.0130970097829,-36.56192348107973,683227844488424.1,15
10377,"(11, 49, 38)",production_rate,1245.750622482984,-74.59256788628784,1084634286227275.5,514.4197291106497,-30.215162644138065,495994859978550.5,20
10378,"(11, 49, 38)",production_rate,1245.750622482984,-74.59256788628784,1084634286227275.5,410.60225952562786,-23.915483578558806,315600674902587.1,25
10379,"(11, 49, 38)",production_rate,1245.750622482984,-74.59256788628784,1084634286227275.5,331.4698586737298,-19.113702808440227,128034090419644.58,30
10380,"(11, 49, 29)",OD,15.664380861326595,0.011014830924014563,0.6964336469518924,15.249370002897972,0.037216925192848804,0.7084433740148346,10
10381,"(11, 49, 29)",OD,15.664380861326595,0.011014830924014563,0.6964336469518924,15.00489673993668,0.052651970691599326,0.7205822100994371,15
10382,"(11, 49, 29)",OD,15.664380861326595,0.011014830924014563,0.6964336469518924,14.871977718858819,0.06104393598520674,0.7018257887908549,20
10383,"(11, 49, 29)",OD,15.664380861326595,0.011014830924014563,0.6964336469518924,14.861448318186046,0.06170871943223988,0.6980350759423766,25
10384,"(11, 49, 29)",OD,15.664380861326595,0.011014830924014563,0.6964336469518924,14.971906735450762,0.05473482512760652,0.6989911651724887,30
10385,"(11, 49, 29)",growth_rate,0.03612754739623584,-0.5919156305506836,0.7844676491800879,0.036108693674471386,-0.5910848646522486,0.7726320179002598,10
10386,"(11, 49, 29)",growth_rate,0.03612754739623584,-0.5919156305506836,0.7844676491800879,0.03610035139476892,-0.5907172724294187,0.7646647186733638,15
10387,"(11, 49, 29)",growth_rate,0.03612754739623584,-0.5919156305506836,0.7844676491800879,0.0360819703545317,-0.5899073346570454,0.7545517173318431,20
10388,"(11, 49, 29)",growth_rate,0.03612754739623584,-0.5919156305506836,0.7844676491800879,0.03609601152660829,-0.590526041514027,0.7447731477932661,25
10389,"(11, 49, 29)",growth_rate,0.03612754739623584,-0.5919156305506836,0.7844676491800879,0.03614951782729829,-0.5928837303841614,0.737594274241948,30
10390,"(11, 49, 29)",product_titer,5327986.0918344185,-259.5046092420891,2.9427558987559116e+16,3332618.254565312,-161.94382177331897,2.898381333028773e+16,10
10391,"(11, 49, 29)",product_titer,5327986.0918344185,-259.5046092420891,2.9427558987559116e+16,2744745.9189960873,-133.2006061526175,2.488595052506994e+16,15
10392,"(11, 49, 29)",product_titer,5327986.0918344185,-259.5046092420891,2.9427558987559116e+16,2340184.5564971357,-113.42013040892972,2.232298300589795e+16,20
10393,"(11, 49, 29)",product_titer,5327986.0918344185,-259.5046092420891,2.9427558987559116e+16,2035484.4842283512,-98.52223617754913,1.2732430966994604e+16,25
10394,"(11, 49, 29)",product_titer,5327986.0918344185,-259.5046092420891,2.9427558987559116e+16,1769734.590768844,-85.52875778654975,7416772680492449.0,30
10395,"(11, 49, 29)",production_rate,1036.6074982866605,-63.92334136685179,1054022666582101.4,763.5844269242182,-46.82374475734666,692674066039709.9,10
10396,"(11, 49, 29)",production_rate,1036.6074982866605,-63.92334136685179,1054022666582101.4,682.1838690507293,-41.72557962251252,516119906732772.94,15
10397,"(11, 49, 29)",production_rate,1036.6074982866605,-63.92334136685179,1054022666582101.4,607.2001466988098,-37.029304695640754,339565747425836.2,20
10398,"(11, 49, 29)",production_rate,1036.6074982866605,-63.92334136685179,1054022666582101.4,534.5354443944386,-32.47827136738024,156076697388093.47,25
10399,"(11, 49, 29)",production_rate,1036.6074982866605,-63.92334136685179,1054022666582101.4,462.481649513762,-27.965499532768586,45305804300705.016,30
10400,"(11, 53, 55)",OD,12.160601988991894,0.1532558063524192,0.8281271814883961,11.643737655851355,0.1892451326527499,0.7817305685068083,10
10401,"(11, 53, 55)",OD,12.160601988991894,0.1532558063524192,0.8281271814883961,11.303421069552654,0.2129414178951453,0.788943159099837,15
10402,"(11, 53, 55)",OD,12.160601988991894,0.1532558063524192,0.8281271814883961,10.974193049130397,0.2358656049486303,0.7915764826469504,20
10403,"(11, 53, 55)",OD,12.160601988991894,0.1532558063524192,0.8281271814883961,10.68950087037445,0.2556887559371005,0.7836319154317929,25
10404,"(11, 53, 55)",OD,12.160601988991894,0.1532558063524192,0.8281271814883961,10.519574981227024,0.267520716239414,0.7680139979238948,30
10405,"(11, 53, 55)",growth_rate,0.044732734221129423,-0.8480587796531807,0.9326089888525765,0.04254805826167409,-0.7578025130093768,0.8803255382152392,10
10406,"(11, 53, 55)",growth_rate,0.044732734221129423,-0.8480587796531807,0.9326089888525765,0.04136382414003028,-0.7088778428819029,0.8578840193245384,15
10407,"(11, 53, 55)",growth_rate,0.044732734221129423,-0.8480587796531807,0.9326089888525765,0.04051230973587236,-0.6736989364724244,0.8435518298146283,20
10408,"(11, 53, 55)",growth_rate,0.044732734221129423,-0.8480587796531807,0.9326089888525765,0.03940256453347495,-0.6278516525945745,0.8337222565479806,25
10409,"(11, 53, 55)",growth_rate,0.044732734221129423,-0.8480587796531807,0.9326089888525765,0.03833163448073019,-0.5836079522970292,0.8255656222340239,30
10410,"(11, 53, 55)",product_titer,2174841.2941572494,-0.9703690072446547,29.69774161931562,2106253.2919845437,-0.9082294506190773,29.272379731760427,10
10411,"(11, 53, 55)",product_titer,2174841.2941572494,-0.9703690072446547,29.69774161931562,2095311.127286396,-0.8983160365914338,28.84278477986541,15
10412,"(11, 53, 55)",product_titer,2174841.2941572494,-0.9703690072446547,29.69774161931562,2090592.3550482504,-0.8940409096682569,28.885245863367814,20
10413,"(11, 53, 55)",product_titer,2174841.2941572494,-0.9703690072446547,29.69774161931562,2082241.7087505755,-0.8864753669780363,28.58700845643575,25
10414,"(11, 53, 55)",product_titer,2174841.2941572494,-0.9703690072446547,29.69774161931562,2083001.7628337499,-0.8871639629750592,28.528720676173773,30
10415,"(11, 53, 55)",production_rate,486.7018861566066,-1.2358009637784666,11.313014224879081,440.79564743391967,-1.0249178427161376,10.332635371253753,10
10416,"(11, 53, 55)",production_rate,486.7018861566066,-1.2358009637784666,11.313014224879081,434.71579980738915,-0.9969883656180165,10.216482137103373,15
10417,"(11, 53, 55)",production_rate,486.7018861566066,-1.2358009637784666,11.313014224879081,427.30021096801505,-0.9629227884225284,10.068029467938233,20
10418,"(11, 53, 55)",production_rate,486.7018861566066,-1.2358009637784666,11.313014224879081,418.4902785738777,-0.9224519049148006,9.878889308975923,25
10419,"(11, 53, 55)",production_rate,486.7018861566066,-1.2358009637784666,11.313014224879081,405.39645441108615,-0.8623017688347956,9.576364531295065,30
10420,"(11, 53, 43)",OD,11.557900899023076,0.18487516645100666,0.3808713348895817,10.798907222035107,0.23840344983262407,0.35425025187898024,10
10421,"(11, 53, 43)",OD,11.557900899023076,0.18487516645100666,0.3808713348895817,10.367742966036792,0.2688114534548569,0.3453293585306292,15
10422,"(11, 53, 43)",OD,11.557900899023076,0.18487516645100666,0.3808713348895817,10.186443596074936,0.28159765226844824,0.3494355073020805,20
10423,"(11, 53, 43)",OD,11.557900899023076,0.18487516645100666,0.3808713348895817,9.881805736713048,0.30308233937335916,0.3537858301905573,25
10424,"(11, 53, 43)",OD,11.557900899023076,0.18487516645100666,0.3808713348895817,9.72744807920862,0.3139684648886718,0.364223552825535,30
10425,"(11, 53, 43)",growth_rate,0.031046715838497895,-0.3017820396952777,0.6786365965814435,0.030864332510801572,-0.29413474644951254,0.6865305131102404,10
10426,"(11, 53, 43)",growth_rate,0.031046715838497895,-0.3017820396952777,0.6786365965814435,0.03096859468259057,-0.29850643662636034,0.6853598552755974,15
10427,"(11, 53, 43)",growth_rate,0.031046715838497895,-0.3017820396952777,0.6786365965814435,0.031043305822408367,-0.3016390584626245,0.6835442394498888,20
10428,"(11, 53, 43)",growth_rate,0.031046715838497895,-0.3017820396952777,0.6786365965814435,0.031096340423999596,-0.30386278776761744,0.6824197675296545,25
10429,"(11, 53, 43)",growth_rate,0.031046715838497895,-0.3017820396952777,0.6786365965814435,0.03117657801260193,-0.30722713239892485,0.6830249936453673,30
10430,"(11, 53, 43)",product_titer,2337768.1235552398,-97.18561029600455,23.740399274449324,1486541.1448291931,-61.434314192464335,20.050099576022873,10
10431,"(11, 53, 43)",product_titer,2337768.1235552398,-97.18561029600455,23.740399274449324,1289795.8685928497,-53.171067369360436,20.339913766344797,15
10432,"(11, 53, 43)",product_titer,2337768.1235552398,-97.18561029600455,23.740399274449324,1097084.2191990926,-45.07723175058223,17.415283904126717,20
10433,"(11, 53, 43)",product_titer,2337768.1235552398,-97.18561029600455,23.740399274449324,942475.1567265649,-38.583694173779215,15.643262290339992,25
10434,"(11, 53, 43)",product_titer,2337768.1235552398,-97.18561029600455,23.740399274449324,824449.9058543164,-33.62666649833665,13.851057433573208,30
10435,"(11, 53, 43)",production_rate,459.50036363621064,-30.10154400883737,14.52688929652418,344.3593032725881,-22.308155712503922,12.741922045392691,10
10436,"(11, 53, 43)",production_rate,459.50036363621064,-30.10154400883737,14.52688929652418,312.92031344806827,-20.180189767313017,12.186464220253953,15
10437,"(11, 53, 43)",production_rate,459.50036363621064,-30.10154400883737,14.52688929652418,290.4109283234915,-18.656629205741517,11.784481854639395,20
10438,"(11, 53, 43)",production_rate,459.50036363621064,-30.10154400883737,14.52688929652418,262.11325610398984,-16.741285133066814,11.231348506261256,25
10439,"(11, 53, 43)",production_rate,459.50036363621064,-30.10154400883737,14.52688929652418,236.66482091949172,-15.01879329305309,10.71297581708539,30
10440,"(11, 53, 38)",OD,11.41479132275332,0.19933235197043597,1.0451841425774704,11.862722149676582,0.16791314232113697,1.1257419043702737,10
10441,"(11, 53, 38)",OD,11.41479132275332,0.19933235197043597,1.0451841425774704,12.072046121602623,0.15323053205351422,1.1551940732888857,15
10442,"(11, 53, 38)",OD,11.41479132275332,0.19933235197043597,1.0451841425774704,12.5866006308739,0.11713813780185423,1.224065392957655,20
10443,"(11, 53, 38)",OD,11.41479132275332,0.19933235197043597,1.0451841425774704,12.74170464394975,0.10625867782418086,1.2313010601536865,25
10444,"(11, 53, 38)",OD,11.41479132275332,0.19933235197043597,1.0451841425774704,12.778311366865424,0.10369097265023353,1.2248420359161365,30
10445,"(11, 53, 38)",growth_rate,0.03724809497419047,-0.5471198196612568,0.8387682998599758,0.03593507993005655,-0.4925830279219596,0.7960087296368167,10
10446,"(11, 53, 38)",growth_rate,0.03724809497419047,-0.5471198196612568,0.8387682998599758,0.03555164576699608,-0.4766568820716248,0.7819763468752436,15
10447,"(11, 53, 38)",growth_rate,0.03724809497419047,-0.5471198196612568,0.8387682998599758,0.035517752440109386,-0.475249104363342,0.7622910751451877,20
10448,"(11, 53, 38)",growth_rate,0.03724809497419047,-0.5471198196612568,0.8387682998599758,0.03583256826943309,-0.48832515051891834,0.7471730391827839,25
10449,"(11, 53, 38)",growth_rate,0.03724809497419047,-0.5471198196612568,0.8387682998599758,0.03598940517769865,-0.4948394565364522,0.7305762962826232,30
10450,"(11, 53, 38)",product_titer,2992612.2237384585,-69.73732392717015,32.88127368555548,1904409.4486636613,-44.01512992277955,25.167922372000547,10
10451,"(11, 53, 38)",product_titer,2992612.2237384585,-69.73732392717015,32.88127368555548,1542638.1996824779,-35.463828212613365,22.17276906733011,15
10452,"(11, 53, 38)",product_titer,2992612.2237384585,-69.73732392717015,32.88127368555548,1368414.486409663,-31.34564706511479,22.141227337775828,20
10453,"(11, 53, 38)",product_titer,2992612.2237384585,-69.73732392717015,32.88127368555548,1243486.7184861088,-28.392689806901338,22.791554576569215,25
10454,"(11, 53, 38)",product_titer,2992612.2237384585,-69.73732392717015,32.88127368555548,1044049.2080850917,-23.678522142758936,21.19028452595368,30
10455,"(11, 53, 38)",production_rate,366.0655407955396,-22.615392950888065,12.933347329731093,263.9401196646191,-16.027141172148113,11.20519944236959,10
10456,"(11, 53, 38)",production_rate,366.0655407955396,-22.615392950888065,12.933347329731093,242.42677772208597,-14.639285810084678,10.76924435760078,15
10457,"(11, 53, 38)",production_rate,366.0655407955396,-22.615392950888065,12.933347329731093,220.70296192864404,-13.23785248959255,10.296742829873269,20
10458,"(11, 53, 38)",production_rate,366.0655407955396,-22.615392950888065,12.933347329731093,197.2863577561471,-11.727215055904725,9.81619504958729,25
10459,"(11, 53, 38)",production_rate,366.0655407955396,-22.615392950888065,12.933347329731093,177.87343362959712,-10.474860544256467,9.335895624898297,30
10460,"(11, 53, 29)",OD,12.369644817134978,0.14982882488180127,0.9711707550980283,12.433041451344124,0.14547154609159163,0.9882396572777806,10
10461,"(11, 53, 29)",OD,12.369644817134978,0.14982882488180127,0.9711707550980283,12.543513848798103,0.13787872921204214,1.0193959842291356,15
10462,"(11, 53, 29)",OD,12.369644817134978,0.14982882488180127,0.9711707550980283,12.748765594038055,0.12377168571763342,1.0398547262422733,20
10463,"(11, 53, 29)",OD,12.369644817134978,0.14982882488180127,0.9711707550980283,12.862170926530451,0.11597728691192355,1.075157272676408,25
10464,"(11, 53, 29)",OD,12.369644817134978,0.14982882488180127,0.9711707550980283,12.993411562341452,0.10695705979787296,1.1002000811344985,30
10465,"(11, 53, 29)",growth_rate,0.04518998934844345,-0.8577870787831432,0.9475543646515747,0.044457408323298926,-0.8276702413530392,0.9271909423550284,10
10466,"(11, 53, 29)",growth_rate,0.04518998934844345,-0.8577870787831432,0.9475543646515747,0.04380531149198127,-0.8008621565359293,0.9114340782223624,15
10467,"(11, 53, 29)",growth_rate,0.04518998934844345,-0.8577870787831432,0.9475543646515747,0.043191369278545416,-0.7756226305328116,0.8977488630473669,20
10468,"(11, 53, 29)",growth_rate,0.04518998934844345,-0.8577870787831432,0.9475543646515747,0.04259565015282492,-0.7511322663989759,0.8852926859950302,25
10469,"(11, 53, 29)",growth_rate,0.04518998934844345,-0.8577870787831432,0.9475543646515747,0.04198570951497442,-0.7260572475250793,0.8711512490015197,30
10470,"(11, 53, 29)",product_titer,2247494.7459809068,-92.70335175027732,44.14859979487103,1367222.3116267754,-56.00271976888501,35.13985531292035,10
10471,"(11, 53, 29)",product_titer,2247494.7459809068,-92.70335175027732,44.14859979487103,1123114.8502547613,-45.82530451186914,33.36594710239922,15
10472,"(11, 53, 29)",product_titer,2247494.7459809068,-92.70335175027732,44.14859979487103,958709.8269026385,-38.970871699412015,33.59335527467233,20
10473,"(11, 53, 29)",product_titer,2247494.7459809068,-92.70335175027732,44.14859979487103,790941.8421201865,-31.97622910075082,31.543608493448684,25
10474,"(11, 53, 29)",product_titer,2247494.7459809068,-92.70335175027732,44.14859979487103,746854.3496182581,-30.138117654624658,31.472883956055295,30
10475,"(11, 53, 29)",production_rate,334.4672714023714,-21.34612000222747,32.153852744912555,266.5562825158352,-16.808913414672205,30.264636504788793,10
10476,"(11, 53, 29)",production_rate,334.4672714023714,-21.34612000222747,32.153852744912555,242.8521050136092,-15.225211688647097,29.504578841202964,15
10477,"(11, 53, 29)",production_rate,334.4672714023714,-21.34612000222747,32.153852744912555,226.4575141142623,-14.129871346113259,28.882351313384017,20
10478,"(11, 53, 29)",production_rate,334.4672714023714,-21.34612000222747,32.153852744912555,204.1966702998693,-12.64260030419169,28.195411921082282,25
10479,"(11, 53, 29)",production_rate,334.4672714023714,-21.34612000222747,32.153852744912555,191.1208507810267,-11.768990665585196,27.583655179774443,30
10480,"(11, 55, 43)",OD,12.831312251996922,0.16217513755713586,0.39106856340305857,12.649292320359235,0.17406019040217668,0.3916204493528122,10
